Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,01/03/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Maldives,MDV,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,87.13349969,89.3226856,110.6215013,121.0448859,64.8380829,59.75276916,49.33668441,79.3071785,77.14469062,83.37095833,100.4445743,96.97346157,89.16193829,75.67819515,83.42382719,88.47362705,84.81682701,86.37930193,83.31845981,83.66713158,79.76459574,57.81406722,58.41491029,59.21371854,67.08348292,77.96366556,73.1335522,70.86339757,75.67199547,48.26685173,49.80341263,65.27650985,64.72243943,62.64014781,62.04441044,51.97807732,54.37145019,56.32942646,62.23397922,57.92062577,56.69560801,52.88982849
Middle East & North Africa,MEA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,40.63061656,38.84397284,34.71719304,38.08006972,39.20688834,37.60100971,37.57515566,37.65227188,41.20758164,41.6375633,40.81611222,44.1827282,40.04618764,43.1841537,61.77636626,60.76060907,57.94027252,57.84279237,56.97810776,58.21059882,65.47809503,66.61395061,58.67922348,49.43390717,44.61876722,38.26725087,29.22950165,35.10964721,40.68134025,44.68701199,38.83420833,54.48021501,55.01321652,53.67528027,50.99560532,49.77214961,50.30035809,48.62433347,44.46342649,45.89763151,51.75222876,49.57305446,52.13335383,55.54945373,61.70425075,65.76341623,66.24689746,68.12569879,72.42357179,60.72646608,62.34944744,69.33873241,70.51837285,71.70422523,68.17780239,62.03036552,56.86482592,59.64629496,65.31913464,64.28876569,57.3804297,65.75287679
Mexico,MEX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,14.95398773,13.87711864,13.63815789,13.11910377,12.68426295,12.38553114,11.52960526,10.89231928,10.94686649,10.80665025,10.87556306,9.977040816,9.761061947,10.96960926,12.52083333,10.77727273,10.60926331,11.80235803,13.7697561,15.6567927,19.58427358,19.61249056,22.64080531,24.60886092,24.85163805,23.49813,29.26567951,32.05690886,33.08875455,32.32646048,32.2518065,30.1501454,30.40250308,23.85148748,27.06790768,42.76038781,45.73969894,44.67345656,46.82450198,47.06090123,48.85262115,43.81964307,43.2283697,46.67736829,49.88746417,50.4226769,52.63930426,53.39308303,54.9166672,52.35591736,57.5259269,60.1984972,62.54710372,60.49544379,61.46594234,67.05808698,71.53237711,72.62080708,75.87874473,73.10586267,74.31797915,79.91739199
Marshall Islands,MHL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.92802173,63.18854914,75.18222132,81.20523107,77.96800018,69.37392546,85.1292206,81.51043833,82.98904905,69.55384371,65.01637878,67.35108195,55.48451419,56.17794568,62.24466404,68.49393258,78.23395865,86.4409082,76.35983557,78.73490358,82.20917989,83.65150782,113.5240163,104.9152198,137.3322406,114.3054327,103.1468428,87.43298398,66.26277925,61.11860206,52.88826943,52.99615713,49.23002585,61.64783903
Middle income,MIC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,18.17804364,18.66981365,17.08573627,17.33329881,16.87942408,16.3447822,16.80340017,16.57888812,16.46032527,15.94483572,16.58548852,16.9464627,16.83392355,18.83309915,24.52024782,24.50990067,24.41267254,24.95668937,25.99207178,27.42102025,32.81719349,30.17904688,28.61999082,28.75875332,29.50719866,27.88369123,25.61847697,28.41370008,30.93117607,32.21870577,29.55207742,32.20048548,31.17387023,32.13216527,34.2713968,36.72017928,36.39363049,37.15560154,36.19655703,38.72549447,42.87413921,41.95851824,44.27168689,47.29224211,51.29649032,52.57097133,53.28198001,51.98641751,53.35054536,43.03404732,45.98989468,47.68493952,46.56802597,45.24435869,43.88158988,40.21291882,37.55979495,38.96967771,41.05263547,39.49008992,38.05042106,42.76522477
North Macedonia,MKD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.69301145,84.02744525,72.19897662,62.09852527,59.75848841,77.07668593,85.66692714,76.79324285,90.56796663,76.88082047,77.41954274,74.2576343,81.08695562,84.18814749,89.83821981,104.1087118,109.7325483,82.76135097,93.8114355,109.627467,108.1244584,100.936315,107.9889576,108.9272511,108.2036116,118.4304489,125.8449249,132.1557411,124.114531,141.56911
Mali,MLI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,16.3342657,13.09007234,16.47476184,22.23628574,23.27825491,21.37203186,29.80394839,45.29024675,27.56675985,25.44643003,27.05177858,32.55084346,31.90376563,36.59733061,33.72380108,35.76371048,39.91476654,33.33516894,30.31182285,35.36404943,26.4035245,33.10219267,34.28327482,35.83264278,36.08489584,33.56091898,39.45667477,44.38367576,44.81927004,43.33874424,48.19981439,45.09719968,40.54378419,45.61900604,49.44731583,46.10910942,46.64756734,42.90232815,42.33683008,48.79860903,45.86543441,55.25286416,41.63424013,50.74296155,44.06271666,49.30061181,46.41050524,46.53692206,49.73000532,49.03020196,46.74043174,48.65599586,50.97726822,56.68924855,60.31724959
Malta,MLT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,79.7696821,78.23724169,82.67872304,97.51100261,131.6159942,113.98582,123.3101703,128.6819532,115.5384513,118.1463108,113.657986,105.2699842,97.20391914,94.01500407,100.8323828,103.6825385,96.44067029,99.58613718,102.3533727,109.6491864,121.5862233,122.3254296,128.0977833,130.2608974,133.9638496,138.7904728,126.3889989,112.6427124,113.7377799,116.0236519,135.6821594,99.95071515,99.58462317,99.81128434,100.6769795,94.89194697,104.7899556,103.9442309,96.59665968,84.34617228,95.70683412,110.7904226,114.644557,92.67788351,83.66391539,77.92507427,82.53163332,65.64422819,65.10980162,67.18874565,52.92281951,56.24841465
Myanmar,MMR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,74.7837708,79.01817053,76.366337,106.0611904,117.2323003,110.7558359,75.56772511,42.35801557,53.86492382,45.42372085,52.55834204,39.87234212,35.53016871,36.57959043,32.61009637,33.48921466,45.6839774,60.74720184,77.10501098,82.5254934,79.07085774,62.02495178,45.68354167,40.23033171,45.16197415,37.60777428,33.97781129,29.65787005,24.1816553,29.21860815,49.83190836,53.3376033,49.82652562,44.06605347,44.80189546,36.53015768,51.5349479,80.87886789,60.68586162,58.26854404,83.71018413,87.37229227,58.39079135,48.227769,53.68121953,59.65599146,60.9318759,48.39869786,37.37884265,35.50899884,33.73516561,30.99864525,38.42683285,44.119256,44.91056058,45.67126677,53.91753912,53.53808442,53.25501201,43.88557851,45.269945
Middle East & North Africa (excluding high income),MNA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,43.61092764,42.22281003,34.36629395,38.92269649,40.0474185,33.87871823,34.08331819,33.97651195,34.74593998,34.63032588,34.10054325,35.89152405,28.99293309,30.8288944,45.14072199,49.92008248,44.24589929,42.92290179,42.65397535,40.80471877,45.99655544,47.49003131,42.23066753,36.07611078,32.08007961,27.72777872,20.14622647,25.56116807,32.08629254,35.45986385,28.05559026,42.24598776,39.32737106,42.9914136,40.66266579,37.77349848,36.76846715,34.28905974,31.82918795,33.78432588,38.84173233,36.84646262,39.14047893,40.4641872,45.93002805,49.37424865,49.4573603,48.70708006,52.50866601,42.31752279,43.99950252,47.70639485,47.10928759,48.74281179,47.07212538,41.51662958,37.05639803,43.2240508,52.61637204,49.83579338,41.36617343,49.36980914
Montenegro,MNE,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.10012219,94.90012376,95.65137085,64.93833767,63.21455382,69.79839689,68.62006232,63.85971549,61.16641729,58.99309128,60.47474946,62.47127125,63.23129743,60.87995704,59.14218786,59.21926752
Mongolia,MNG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,50.77704242,52.93053505,56.4251139,78.57115426,81.59138042,64.04991147,60.28580437,57.79442073,47.07899442,61.895067,29.80220842,61.24717166,99.16688957,66.31979526,61.1500757,65.02098082,87.81183554,85.82047831,91.4499854,101.2405598,91.40393439,86.99975107,88.82356602,94.92653521,89.12325626,88.72146166,94.59268399,109.4569284,88.00461787,85.91717945,109.6659165,90.48407665,84.46110672,90.06655004,72.86642347,73.9982172,91.78764699,97.79107321,96.77356452,96.71011643,105.295923
Northern Mariana Islands,MNP,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.5638629,120.9039548,123.1404959,122.2431668,105.959596,81.87633262,50.15974441,43.14465409,44.30538173,48.28532236,44.63806971,43.9119171,53.36538462,52.08791209,48.29268293,40.38461538,45.77572965,50.50761421,,
Mozambique,MOZ,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.20125032,37.65218219,39.82340549,42.05181417,30.06976556,25.30595414,20.67185826,19.37735056,23.45890692,26.90722336,32.71237525,41.44792421,44.38880495,46.37588916,49.06304849,57.20892952,52.26372502,53.04950982,49.61193622,68.43980592,68.94944093,76.71793744,83.20215208,74.32793793,73.64442866,71.49200396,79.20367094,80.5367185,78.60278853,71.70244113,90.00581381
Mauritania,MRT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,20.72693246,23.74117144,27.35061741,27.6174445,32.11397777,34.51721643,37.86064465,34.36139189,39.99157627,46.8640946,44.9981852,43.14862962,57.37600538,48.93876627,47.91160471,46.0617597,45.55525473,37.78134628,42.65149668,45.80482007,47.58047976,45.90647663,44.54283249,46.44566258,60.21451463,48.96223743,49.30595104,41.98022698,45.42800497,56.87117965,40.49326286,38.44212888,46.98620795,39.69403192,43.93489484,44.13526553,41.60229518,38.67452024,37.41330762,45.4616121,46.9627495,42.93611944,41.92774802,57.69309671,69.92460309,64.64982867,66.40273064,71.62277571,60.70514057,71.22195509,77.10688707,85.75833688,89.17269375,87.70522356,89.75397736,59.33981838,81.04242622,70.04702731,71.73207778,66.30189559,79.09966508
Mauritius,MUS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,88.77418155,91.78829107,81.25155801,78.85125,91.88998505,78.34427956,76.77978678,74.01789078,81.01429596,89.11636479,91.46214822,99.79515069,105.6445055,105.9153928,105.9740416,96.36350522,90.78030767,92.35855782,92.09875738,86.9727508,92.51587272,90.29539223,89.16785011,87.50583508,78.27052387,78.3547773,81.79603876,73.25643546,72.41393242,81.67982478,84.73704115,75.23798285,70.41781224,62.13273612,66.44560987,66.97114566,68.58527452,67.241753,66.57418275,62.06229175,55.69252638,55.39063581,54.47316528,54.16187533,52.70566882,61.63564662
Malawi,MWI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,39.8878866,37.80577386,37.6809633,36.68451944,47.243422,50.55448444,45.69983871,47.06929376,49.76142927,52.29286682,58.16922759,48.98916337,51.46986175,53.56961538,56.1407584,64.08786105,55.49607843,53.95075549,55.10866742,59.72016194,59.30568103,51.87100442,46.01288536,44.14697593,48.42679211,47.20033935,42.91791729,48.34780146,50.29261544,48.42110771,52.74431106,53.18700296,62.85019529,41.82287996,70.99324395,62.97148413,48.44294019,49.48868698,54.03910105,63.40369559,52.25102308,58.957082,31.52400787,40.85592283,40.73537128,45.78887756,46.89821254,50.6887415,57.94010404,51.84838972,46.53965943,48.13842635,58.7709562,73.43880344,68.58677178,53.22276521,59.48787244,38.36286962,36.29306414,34.95573934,28.78755342,33.76966344
Malaysia,MYS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,109.4329424,104.0029818,103.0725575,84.8961114,80.46540125,78.8808663,75.07463369,72.21822987,75.27639431,77.19856302,79.91364951,72.82639367,66.08809283,71.76043743,87.93107446,79.67694071,82.52394659,80.83323222,81.38338172,89.22547648,96.87997224,93.26299967,91.20889982,90.17758191,89.95535185,88.36172325,88.32300807,95.20629512,106.5693117,122.3391309,133.3585366,144.4738539,136.2689511,138.6968025,159.0327779,170.90966,155.4155846,157.7566021,182.2537872,189.5299969,192.1233667,174.2898471,172.3646118,170.5997817,185.8220265,178.3199918,178.9832097,166.4374175,154.1336997,138.9322156,142.4354285,139.4718125,134.8196012,134.3206558,130.9753974,124.7443395,118.977763,129.5929869,129.6175817,121.3645061,125.6849464,143.9773237
North America,NAC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,8.203347054,7.989441828,7.907435439,7.93850488,8.356485078,8.391471587,8.810869018,8.78895351,9.352382136,9.463914319,10.05219522,10.02569403,10.72293994,12.5615256,16.33809531,15.32857215,15.87182566,16.09901705,16.59784105,18.23867995,19.57925365,18.64416446,16.43090997,15.53162786,16.81519875,15.79871514,15.84795442,16.44862428,17.61999038,17.70165441,17.71864902,17.46804896,17.80095248,18.19137993,19.35713831,20.82055873,20.9610495,21.70081296,21.10895645,21.47433421,23.30541875,21.15912864,20.30177872,20.60886312,22.17864849,23.33591437,24.38639479,24.95751312,26.53790417,20.86109342,24.22390073,26.80798607,26.6189472,25.90771368,25.74870711,23.56705758,22.26935628,22.80796949,23.3577271,22.1493349,20.44425714,22.52937379
Namibia,NAM,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,107.9643383,103.6511362,93.16851674,76.91300911,81.17957957,81.33219093,102.9808699,95.82169178,93.26430416,93.92084175,80.5750796,78.81515499,76.51175147,78.92396139,74.18516061,76.03372398,77.40883623,74.39309186,74.35906636,73.51607646,73.17232382,76.63043412,75.89906745,65.80775176,63.89579292,64.11075194,69.12212421,72.87720711,86.91282556,90.90636364,83.94470518,87.83555548,89.28840181,101.7165063,105.6257381,103.7830935,100.3264815,93.112504,115.3115642,114.3524335,117.4020646,128.4909374
New Caledonia,NCL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,88.97550157,88.30342767,85.53808323,95.58847035,99.19849099,117.6091289,104.8345193,78.72788415,76.3424375,88.0133256,82.53207755,73.02895191,72.46721756,60.7561642,69.61249929,73.91345788,77.21855619,69.9756898,55.71349175,65.06996587,72.4128299,54.02383916,57.18728199,51.52511672,65.94715337,52.65986845,49.25047282,45.35064702,43.12171156,40.87237118,41.94637827,42.41788948,44.72627845,36.75162538,40.40788934,44.67793086,41.66496514,40.1063392,47.32109134,45.27557092,45.95558561,49.7051696,55.70344019,49.99105057,40.97910457,51.31163774,51.78988485,47.32298961,43.59010979,46.2433627,44.72313966,42.69551271,44.387915,48.07593479,49.20465722,45.72080247,44.45282041
Niger,NER,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,5.783858894,6.998977646,8.650901455,7.334194815,9.093773577,9.355737146,11.39120528,12.1697093,10.91678862,11.50402463,13.84792834,13.40881496,16.15552949,15.63845526,14.6179315,18.3085401,24.42420926,27.72060783,33.08225247,43.095313,46.24232871,44.45175247,39.55170909,34.55161071,37.4338779,43.59350618,35.97505761,27.89961377,29.64448971,27.84956691,19.07551321,20.14731902,23.97945144,21.68590822,28.5337154,28.75088669,32.13219234,28.20568036,30.45362578,27.46484121,30.24418674,27.93302157,26.84932366,28.69698411,31.56542182,32.66933326,30.63265915,31.6148418,35.71036614,43.52479177,46.18407048,39.21143407,35.53655238,35.2668557,33.46238305,31.62992343,26.41635147,28.2339838,27.19253893,26.72559891,25.69088417,26.49681275
Nigeria,NGA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,25.40458918,24.82539212,21.12316167,21.27581721,23.62762368,25.85786087,23.77963411,25.04259,21.74625303,23.92154343,18.32478603,36.25662625,30.02179488,35.11208332,48.20369822,49.94791984,51.72012554,63.64295965,62.30586359,58.29888143,66.39690458,23.54275767,19.78435663,23.28752309,28.87689318,29.05249364,16.76645754,21.40821441,23.34815131,32.2409388,35.57456657,43.26278076,42.18230211,62.75537539,47.37380556,46.67010715,44.23032693,45.37088173,34.91682383,37.80194046,42.75958464,40.70344271,26.84997431,33.30565177,38.887129,40.54237061,35.75056806,36.45357046,40.12799534,30.72722239,34.94231872,41.49912793,35.71343896,28.17730509,28.10946474,19.25169248,17.01079002,20.15751438,24.55403659,26.28492279,16.51415449,22.42864509
Nicaragua,NIC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,60.30698489,57.79031694,68.98070192,74.4240057,76.61406562,54.54132689,53.40617285,54.17155709,49.86348754,44.92150071,48.67460336,48.02972781,53.01740018,55.32331744,62.00275968,56.08551326,58.12092857,62.45934281,57.97971223,60.67339077,61.11410276,61.55316292,47.94810545,45.74712618,39.73573365,47.17163411,38.25747449,28.56242415,39.45122859,91.39498042,95.89328261,68.71286717,60.12940651,57.55914229,31.11422215,34.80281224,37.60138532,46.17348264,44.54975085,49.57042526,52.53235099,50.72187975,52.9649153,57.92439848,66.01596021,72.9276261,78.8956766,83.18387684,85.46599543,76.15669082,91.82933457,107.3017211,108.8491531,104.5435825,101.6124489,93.27642619,79.85046823,93.41421849,94.93107293,97.31169464,92.41302337,116.4702367
Netherlands,NLD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,81.15350435,81.82996925,79.59277898,80.69224857,80.79411943,77.4645016,75.702305,72.68940628,73.68714687,71.58901817,76.09908462,75.4613323,72.79017725,78.08364379,87.53898664,80.58392429,85.08572737,81.10174854,76.28912635,83.96977739,77.88745584,82.82611781,82.05917931,82.33283348,88.92337638,92.77572159,77.59204117,75.25720314,77.38788383,82.29221602,81.00794311,79.23778332,75.76119242,75.38251226,82.08840933,85.87255408,88.77485092,95.62159736,93.51787956,95.00983182,108.1243931,101.8318787,97.77593888,96.66344602,102.8412036,112.3799582,119.9611252,122.9579956,128.0484733,107.9774957,128.7095393,139.3469492,148.0827831,143.7861462,141.4509396,141.4035401,136.6480132,147.110644,150.1240469,147.6908754,139.5617848,157.4273682
Norway,NOR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,45.37820557,45.22002067,43.44832917,44.46841009,45.74531738,45.32999845,45.6277601,47.14910457,45.70895773,46.51513808,48.06415503,45.4635383,44.10491177,48.87670187,54.159603,51.5149959,53.06286897,52.43081826,48.10299469,51.29088785,55.04242655,53.252801,52.78767823,51.10564675,52.80708973,54.33001398,48.7881723,46.83113014,44.8045958,49.48078037,51.15380159,48.96840337,46.78838048,46.49148374,48.93910559,49.30618375,52.14037615,52.21415384,50.51264959,49.06261358,55.15362465,52.96592791,48.34951711,47.35502364,49.54829384,51.55555275,53.95805914,54.03615677,56.69161709,48.09752057,48.50929112,50.41187016,48.72579429,47.02526582,46.97678144,46.74398015,43.52174267,45.75947943,47.68676123,46.45561479,45.52920088,53.48059892
Nepal,NPL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,10.81964913,4.887589561,5.225651458,23.54371534,28.42175934,22.44082511,13.89483242,13.18330455,13.59700924,17.62523504,13.51077783,15.06628932,13.96349642,17.17927206,16.42098752,17.26119145,17.96539507,18.01215278,19.4494012,19.60837263,21.68643834,22.41183596,20.16339571,22.76094046,21.07540845,23.39771498,21.11699411,24.41452994,24.92106598,21.0199161,24.14844744,25.34759816,33.66447434,34.8083469,37.3022803,38.12679366,39.43311518,42.67394737,35.41823863,40.20945164,43.26339436,36.79007408,32.8382215,38.16460418,37.25629615,38.69495881,36.82115004,38.64175484,36.10077051,40.50568563,37.42503643,31.02365193,32.1474716,33.61578268,37.30049311,30.26584262,39.27157658,38.26852548,40.76526117,38.92799874,32.03955724,48.43639164
Nauru,NRU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.9515789,117.8786538,69.19138686,53.036,45.1535,46.32590361,97.70853801,123.1056583
New Zealand,NZL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,29.76746673,29.8762051,25.52037766,27.30858754,27.97579896,36.41371049,37.02419456,32.6767888,36.77181938,38.42690084,,34.24286652,34.64916159,37.27460493,43.63394263,41.33888128,44.46214265,42.44885188,39.01132092,44.66205885,46.86260317,46.50740453,46.98194285,44.2094547,54.09864928,47.45582292,39.02345832,35.84028408,35.84139612,40.20926804,41.53191837,42.10986349,45.58482007,43.1378561,43.56343962,43.18297851,41.46799774,43.49895969,43.71552057,45.5938892,51.69004857,50.18894089,44.17079841,39.75710814,41.90261486,41.79650092,43.78117329,42.14989715,48.78564686,41.61283757,42.32462509,44.43127757,42.88089912,41.42654591,41.79550858,39.8220934,36.98136674,37.84656733,39.37946444,38.36304469,35.92753585,37.86251271
OECD members,OED,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,15.31313402,15.2932549,15.00545218,15.25736776,15.74711231,15.7448074,16.18370907,15.95598203,16.50425192,17.13991564,18.74882314,18.85064416,19.33165892,21.94778807,27.32430551,25.19699859,26.38083682,26.48441801,25.87814482,28.23575457,30.5053161,29.30240812,27.95245026,26.67416412,27.75500643,27.10338492,25.46682054,25.95021636,26.32196021,27.15703654,27.86609395,26.78727166,26.35562543,25.35938265,26.82392699,29.05065663,30.06557881,31.39332451,31.60485604,32.33754811,34.95824716,33.96168423,33.67422553,34.72367991,37.15553192,38.93739625,41.76610651,43.40546376,45.76621301,37.46761282,42.04020071,45.84710062,45.35521799,45.38243551,44.90913105,42.20251361,40.81100254,42.79751177,44.11880542,42.48011994,40.27903737,44.6931488
Oman,OMN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,17.38097345,17.70743802,33.59690722,60.89008895,64.1718,62.81713483,62.12406075,58.87840909,73.49380165,73.87975374,86.2784709,72.61094651,73.47227783,74.55384315,75.42818147,91.61182905,97.9319787,96.48273563,86.61788703,83.3771046,83.31417238,73.82757001,73.49718897,66.89548767,67.18827006,71.08230764,72.28331957,74.92606362,76.80234616,73.99262175,75.68863409,79.02989292,80.95368257,80.97498804,77.20546275,84.32674625,87.43059606,86.72100262,85.37602447,89.39693378,89.00008818,87.66173986,96.74856335,99.91880442,94.21066682,87.04563025,91.75905436,92.40941482,99.8798915,86.3233935,77.41505008,70.761204,73.38786049,73.79965183,70.66817339,81.65787361,85.70620849
Other small states,OSS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,64.743246,60.57909222,67.38376672,73.03774391,67.65596529,66.33741713,64.73624398,64.11242878,68.1497032,74.23524019,76.62592876,90.36559688,79.9283585,82.04323349,86.28072118,84.04593758,83.2818875,87.7481978,87.1268812,92.08123559,102.0977987,103.4161768,99.7863605,93.9807373,96.01215153,92.17926556,82.23816909,81.98233296,78.13087914,83.35860874,83.65805597,83.40033906,81.14057402,81.24062543,81.09061981,82.83065412,86.23876891,86.74054615,82.85332778,81.28322192,85.45067727,84.03507746,81.6427847,79.29923976,78.2486962,80.85909651,84.32327691,82.51561083,85.69251956,75.29268109,80.47632539,84.97540065,88.11680675,84.515184,81.55507138,74.24269808,67.56959814,68.46754369,72.44348053,68.27701209,64.89880649,74.74778828
Pakistan,PAK,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,32.72641425,24.71685107,28.79240926,30.05942318,29.56797386,25.60196919,23.62405582,24.00693186,10.2586432,12.03484969,12.20642081,10.31324447,24.71583597,34.26058051,38.19447913,29.08124443,26.5566414,25.1155942,30.83959985,35.35079394,33.68500164,30.29827891,25.58747405,29.29747768,27.00002287,27.70917301,27.45534583,29.96564241,28.88278607,29.50385756,32.40405553,32.80421481,34.15390054,31.24496397,31.08228249,32.08158983,33.8786456,32.53552173,28.62428069,29.58529343,24.25328858,24.443789,26.46393075,27.20995234,29.07209717,34.49077447,34.06208415,33.09234042,36.83725613,29.25375446,33.4246537,32.49021043,30.60472941,30.17404737,29.5959801,24.4891881,21.43354598,23.38257279,23.44745351,22.9538242,22.57330431,28.95344375
Panama,PAN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,26.24979265,26.71001257,30.66915966,30.43784143,30.149297,31.67210039,32.94456592,31.90328008,32.17135723,32.91559189,34.49280477,33.66324627,33.6438427,33.44143626,47.20542944,48.3717824,41.96118706,40.60970209,36.92335839,40.13981071,39.22770063,35.76884784,33.71019482,29.23820679,27.47685003,26.41589059,23.21327578,24.37143484,17.92374763,22.03272204,29.20437733,29.01899882,31.40877807,31.20948872,31.89436807,32.75601655,34.47649125,34.88714234,36.12807147,35.7618286,34.44376129,30.99500757,29.45904694,28.84478913,30.22636799,101.683153,103.6784587,103.7284767,101.5825774,90.69709223,94.1702757,104.8168278,105.0440641,82.71947965,74.83964793,62.58249864,55.48484917,53.09576594,53.11307358,48.98155391,44.87652148,53.07278819
Peru,PER,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,31.57189061,33.27982305,32.76770067,30.49188771,28.59822427,27.03769235,26.05662762,25.45028075,26.35944738,23.03411897,22.48317845,19.9768797,18.9348321,19.38262669,21.8927941,22.75856327,21.30086471,24.87622305,24.88855668,33.33107038,35.6966442,29.6106151,28.46057484,30.28724756,28.59345419,28.67876977,32.28761994,27.35928104,37.63097543,24.43158988,22.39270509,18.0714475,20.96962856,21.8649033,22.39201047,24.52507005,25.02153113,26.4551254,25.18311773,25.72561919,27.77093375,27.56478231,27.76137126,29.80536858,34.31248294,39.27131474,44.19515887,47.55361988,50.41783292,40.67189648,44.75257623,49.25194718,45.91355284,42.87103213,40.31986506,37.65384828,37.92159363,39.49580727,41.00725198,38.86065251,37.5498768,49.41287718
Philippines,PHL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,17.81559598,20.51109755,23.5743889,24.3412618,25.78199714,24.42727568,24.829539,25.89039014,24.8819922,22.13794538,30.12231673,28.93104604,27.76836549,32.28938009,39.6980359,35.85134051,33.52261582,33.19543405,33.16890862,35.81208957,38.08051332,34.896602,31.37230835,34.07378114,32.76219864,28.79161709,29.61999292,34.03945198,36.50577399,39.03636712,41.81690056,41.8332175,41.7858905,48.06354294,49.13254605,54.15963423,57.61764787,67.48121927,81.76681262,80.73784677,89.76368477,84.98473251,90.50225457,90.54201891,90.29596668,84.47405729,79.50311543,69.5356693,60.28809631,47.91256609,52.77471416,47.99055296,45.02854703,43.12639077,43.97087946,43.58906258,44.6440843,51.94062031,52.64845388,48.62836518,42.7470692,50.49755572
Palau,PLW,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.01187648,74.56603523,71.69781028,62.35256217,68.40765149,61.95757586,67.05395088,63.85191986,70.60583335,51.19377484,60.77131164,68.55885727,71.09301509,79.59579807,72.82664197,55.62336138,53.9725109,65.82633053,63.18006318,70.63463607,61.92933704,72.543618
